layer	tensor	position	rank	head	lane	value_hex	value
2	v_heads	17	2	6	33	0x3f18f7db	0.5975319743156433
2	v_heads	17	3	7	79	0xbf0a20e4	-0.5395643711090088
3	k_rope	0	0	5	63	0x41c38e58	24.444503784179688
3	k_rope	0	1	6	127	0xc1b055c7	-22.04188346862793
3	k_rope	0	2	2	59	0x419fd126	19.977123260498047
3	k_rope	0	3	7	61	0x4199e5c0	19.2371826171875
3	k_rope	1	0	4	114	0xc2a24e05	-81.15238189697266
3	k_rope	1	1	3	114	0x42947a94	74.23941040039062
3	k_rope	1	2	1	114	0x4272b4ee	60.67668914794922
3	k_rope	1	3	2	114	0xc263658b	-56.84916305541992
3	k_rope	2	0	4	114	0xc29911fc	-76.53512573242188
3	k_rope	2	1	3	114	0x4294cc7b	74.39937591552734
3	k_rope	2	2	1	114	0x427c29e7	63.04092025756836
3	k_rope	2	3	2	114	0xc26e61b3	-59.59540939331055
3	k_rope	3	0	3	114	0x42a59f28	82.81085205078125
3	k_rope	3	1	4	114	0xc29e2593	-79.0733871459961
3	k_rope	3	2	2	114	0xc27e1111	-63.516666412353516
3	k_rope	3	3	1	114	0x426e9851	59.648746490478516
3	k_rope	4	0	3	114	0x42a25f3c	81.18600463867188
3	k_rope	4	1	4	114	0xc2968652	-75.26234436035156
3	k_rope	4	2	2	114	0xc26cbb57	-59.18294906616211
3	k_rope	4	3	1	114	0x426abca7	58.68423080444336
3	k_rope	5	0	3	114	0x429f6f35	79.71720123291016
3	k_rope	5	1	4	114	0xc29e07be	-79.01512145996094
3	k_rope	5	2	1	114	0x4272922f	60.642757415771484
3	k_rope	5	3	2	114	0xc255ea17	-53.47860336303711
3	k_rope	6	0	3	114	0x42b1f0f5	88.97061920166016
3	k_rope	6	1	1	114	0x42905f48	72.18609619140625
3	k_rope	6	2	2	114	0xc27f39ec	-63.80656433105469
3	k_rope	6	3	7	114	0xc2739113	-60.89167404174805
3	k_rope	7	0	4	114	0xc2b56819	-90.70331573486328
3	k_rope	7	1	3	114	0x42a66bd8	83.21063232421875
3	k_rope	7	2	1	114	0x42933a89	73.61432647705078
3	k_rope	7	3	2	114	0xc28ccd6c	-70.40121459960938
3	k_rope	8	0	4	114	0xc2a71c13	-83.5548324584961
3	k_rope	8	1	3	114	0x42956739	74.70160675048828
3	k_rope	8	2	2	114	0xc27b3101	-62.797855377197266
3	k_rope	8	3	1	114	0x427686b3	61.63154220581055
3	k_rope	9	0	2	114	0xc257e002	-53.96875762939453
3	k_rope	9	1	7	114	0xc2479000	-49.890625
3	k_rope	9	2	1	114	0x42331699	44.77206802368164
3	k_rope	9	3	4	114	0xc217abad	-37.91765213012695
3	k_rope	10	0	3	114	0x42ae2293	87.0675277709961
3	k_rope	10	1	2	114	0xc2824e98	-65.15350341796875
3	k_rope	10	2	7	114	0xc27f4f3f	-63.827388763427734
3	k_rope	10	3	4	114	0xc27d0eba	-63.264381408691406
3	k_rope	11	0	4	114	0xc2b39eba	-89.81001281738281
3	k_rope	11	1	3	114	0x42ac90fd	86.2831802368164
3	k_rope	11	2	1	114	0x428ce10c	70.43954467773438
3	k_rope	11	3	2	114	0xc283625b	-65.69210052490234
3	k_rope	12	0	4	114	0xc2a0328e	-80.09873962402344
3	k_rope	12	1	3	114	0x429ba81f	77.82836151123047
3	k_rope	12	2	1	114	0x4290b995	72.36246490478516
3	k_rope	12	3	2	114	0xc285738c	-66.72567749023438
3	k_rope	13	0	3	114	0x42a98f12	84.77943420410156
3	k_rope	13	1	4	114	0xc2a85e9a	-84.18476867675781
3	k_rope	13	2	2	114	0xc2897126	-68.72099304199219
3	k_rope	13	3	1	114	0x4289539a	68.66328430175781
3	k_rope	14	0	3	114	0x42b59092	90.78236389160156
3	k_rope	14	1	4	114	0xc2a5cd7d	-82.9013442993164
3	k_rope	14	2	2	114	0xc2884988	-68.14361572265625
3	k_rope	14	3	1	114	0x4285123e	66.53562927246094
3	k_rope	15	0	3	114	0x42a9679b	84.70235443115234
3	k_rope	15	1	4	114	0xc2a73e6d	-83.6219253540039
3	k_rope	15	2	1	114	0x4285d70f	66.92003631591797
3	k_rope	15	3	7	114	0xc26d4093	-59.31306076049805
3	k_rope	16	0	3	114	0x42bde819	94.95331573486328
3	k_rope	16	1	1	114	0x429fd40c	79.91415405273438
3	k_rope	16	2	2	114	0xc289df91	-68.93665313720703
3	k_rope	16	3	4	114	0xc285eee3	-66.9665756225586
3	k_rope	17	0	4	114	0xc2bff73f	-95.98290252685547
3	k_rope	17	1	3	114	0x42ac7993	86.2374496459961
3	k_rope	17	2	1	114	0x429d93d1	78.78870391845703
3	k_rope	17	3	2	114	0xc295c39d	-74.8820571899414
3	v_heads	0	0	0	126	0xbed236f4	-0.4105755090713501
3	v_heads	0	1	7	10	0x3ec6022d	0.38673534989356995
3	v_heads	0	2	2	119	0xbec505ab	-0.38480886816978455
3	v_heads	0	3	5	106	0xbeba0cd2	-0.3633790612220764
3	v_heads	1	0	4	47	0xc00275b3	-2.038433790206909
3	v_heads	1	1	1	79	0xbff58d66	-1.9183776378631592
3	v_heads	1	2	2	119	0x3ff45899	1.9089537858963013
3	v_heads	1	3	3	13	0x3fbfc63c	1.498237133026123
3	v_heads	2	0	4	47	0xc0087ec7	-2.132737874984741
3	v_heads	2	1	7	115	0xbfddfd8a	-1.734299898147583
3	v_heads	2	2	2	119	0x3fcb3e97	1.5878475904464722
3	v_heads	2	3	1	90	0xbfc68f98	-1.5512571334838867
3	v_heads	3	0	4	47	0xc0064218	-2.0977840423583984
3	v_heads	3	1	2	119	0x3fcd9e3c	1.606391429901123
3	v_heads	3	2	1	90	0xbfc53391	-1.5406361818313599
3	v_heads	3	3	3	7	0x3fbde61c	1.4835848808288574
3	v_heads	4	0	2	119	0x3fe181a2	1.7617685794830322
3	v_heads	4	1	4	47	0xbfe14707	-1.7599800825119019
3	v_heads	4	2	7	108	0x3fce9d8d	1.6141830682754517
3	v_heads	4	3	4	115	0xbfcb0469	-1.5860720872879028
3	v_heads	5	0	2	119	0x40216556	2.5218100547790527
3	v_heads	5	1	3	7	0x40094b69	2.1452276706695557
3	v_heads	5	2	4	47	0xc0064be3	-2.098381757736206
3	v_heads	5	3	1	40	0x3fd57fd4	1.6679635047912598
3	v_heads	6	0	2	119	0x40053034	2.0810670852661133
3	v_heads	6	1	4	58	0x3fb7814e	1.43363356590271
3	v_heads	6	2	1	40	0x3f9c07e9	1.2189913988113403
3	v_heads	6	3	1	67	0xbf9b0203	-1.2109988927841187
3	v_heads	7	0	4	47	0xc00b3362	-2.175011157989502
3	v_heads	7	1	2	119	0x40041b76	2.064176082611084
3	v_heads	7	2	3	11	0xbfdc5014	-1.721193790435791
3	v_heads	7	3	3	7	0x3fc05b73	1.5027908086776733
3	v_heads	8	0	4	47	0xc005a0c0	-2.0879364013671875
3	v_heads	8	1	2	119	0x3fcecbe8	1.6155977249145508
3	v_heads	8	2	7	61	0xbfcd7201	-1.6050416231155396
3	v_heads	8	3	7	115	0xbfc340ca	-1.5254147052764893
3	v_heads	9	0	3	11	0xbff707d5	-1.9299265146255493
3	v_heads	9	1	1	49	0xbfaa9d13	-1.3329185247421265
3	v_heads	9	2	2	92	0x3fa82d9f	1.3138922452926636
3	v_heads	9	3	4	58	0x3f9d505d	1.2290149927139282
3	v_heads	10	0	2	119	0x3febee93	1.843218207359314
3	v_heads	10	1	1	67	0xbfd19acf	-1.637536883354187
3	v_heads	10	2	3	21	0x3fa22eb7	1.2670506238937378
3	v_heads	10	3	3	11	0xbf83dc80	-1.0301666259765625
3	v_heads	11	0	4	47	0xbffdd1bc	-1.9829630851745605
3	v_heads	11	1	3	11	0xbff33167	-1.8999451398849487
3	v_heads	11	2	2	119	0x3fe1a8bc	1.7629618644714355
3	v_heads	11	3	1	90	0xbfde6403	-1.7374271154403687
3	v_heads	12	0	4	47	0xc009dcc4	-2.154099464416504
3	v_heads	12	1	1	90	0xc004daf6	-2.075864315032959
3	v_heads	12	2	6	17	0x3fb9bf9f	1.4511603116989136
3	v_heads	12	3	2	119	0x3fb773e9	1.4332247972488403
3	v_heads	13	0	4	47	0xbffed6a6	-1.9909255504608154
3	v_heads	13	1	1	90	0xbff203b4	-1.8907380104064941
3	v_heads	13	2	3	7	0x3fbf54a6	1.4947707653045654
3	v_heads	13	3	2	119	0x3fbc4302	1.470794916152954
3	v_heads	14	0	1	90	0xbff6df19	-1.9286834001541138
3	v_heads	14	1	3	7	0x3fe9c361	1.8262749910354614
3	v_heads	14	2	2	119	0x3fe9b479	1.8258200883865356
3	v_heads	14	3	4	47	0xbfd769e9	-1.6829196214675903
3	v_heads	15	0	2	119	0x401d0d4f	2.453937292098999
3	v_heads	15	1	3	7	0x400b4ffe	2.176757335662842
3	v_heads	15	2	4	47	0xc0036a02	-2.053345203399658
3	v_heads	15	3	1	90	0xbfd72cea	-1.6810581684112549
3	v_heads	16	0	2	119	0x3fffd91c	1.9988131523132324
3	v_heads	16	1	4	58	0x3fb28090	1.3945484161376953
3	v_heads	16	2	1	67	0xbfb1c4ce	-1.3888185024261475
3	v_heads	16	3	3	11	0xbfa8e252	-1.3194067478179932
3	v_heads	17	0	4	47	0xc008fcab	-2.1404216289520264
3	v_heads	17	1	2	119	0x3ff90503	1.9454654455184937
3	v_heads	17	2	3	11	0xbff47ccf	-1.910058856010437
3	v_heads	17	3	1	90	0xbfdcd07b	-1.7251123189926147
4	k_rope	0	0	1	123	0x418e96ce	17.82363510131836
4	k_rope	0	1	6	127	0x41812a01	16.145509719848633
4	k_rope	0	2	4	122	0x4172dbff	15.178709983825684
4	k_rope	0	3	6	62	0xc14185c7	-12.095160484313965
4	k_rope	1	0	4	113	0xc29e9e30	-79.3089599609375
4	k_rope	1	1	1	113	0xc28b7f7c	-69.74899291992188
4	k_rope	1	2	3	113	0xc271e9ee	-60.47844696044922
4	k_rope	1	3	0	113	0xc26051e9	-56.07999038696289
4	k_rope	2	0	4	113	0xc2926a8f	-73.20812225341797
4	k_rope	2	1	1	113	0xc2869571	-67.29187774658203
4	k_rope	2	2	0	113	0xc25ce87a	-55.227027893066406
4	k_rope	2	3	3	113	0xc25678b9	-53.61789321899414
4	k_rope	3	0	3	113	0xc2a6f55b	-83.47920989990234
4	k_rope	3	1	4	113	0xc2a3e372	-81.94422912597656
4	k_rope	3	2	1	113	0xc2927290	-73.2237548828125
4	k_rope	3	3	7	113	0x428518bb	66.54830169677734
4	k_rope	4	0	4	113	0xc2b31181	-89.53418731689453
4	k_rope	4	1	1	113	0xc292be96	-73.37223815917969
4	k_rope	4	2	3	113	0xc2912a8e	-72.58311462402344
4	k_rope	4	3	0	113	0xc28c928c	-70.28622436523438
4	k_rope	5	0	4	113	0xc2b2a8d9	-89.32978057861328
4	k_rope	5	1	1	113	0xc293cacb	-73.89608001708984
4	k_rope	5	2	3	113	0xc28bf6c5	-69.98197174072266
4	k_rope	5	3	0	113	0xc27cc4d0	-63.19219970703125
4	k_rope	6	0	1	113	0xc296f93e	-75.48680114746094
4	k_rope	6	1	5	113	0x42898888	68.76666259765625
4	k_rope	6	2	3	113	0xc283dda7	-65.93291473388672
4	k_rope	6	3	4	113	0xc274b061	-61.172245025634766
4	k_rope	7	0	4	113	0xc29b1514	-77.54116821289062
4	k_rope	7	1	1	113	0xc290d9c6	-72.42533874511719
4	k_rope	7	2	3	113	0xc27d9ac4	-63.40113830566406
4	k_rope	7	3	7	113	0x42574f26	53.827293395996094
4	k_rope	8	0	4	113	0xc2ba0cf6	-93.02531433105469
4	k_rope	8	1	1	113	0xc2b37240	-89.72314453125
4	k_rope	8	2	3	113	0xc292a079	-73.31342315673828
4	k_rope	8	3	7	113	0x42651070	57.26605224609375
4	k_rope	9	0	7	113	0x426b0eb8	58.764373779296875
4	k_rope	9	1	1	42	0x42522387	52.53469467163086
4	k_rope	9	2	1	113	0xc24ff60b	-51.99027633666992
4	k_rope	9	3	3	113	0xc24bb190	-50.92340087890625
4	k_rope	10	0	0	113	0xc29f0c80	-79.5244140625
4	k_rope	10	1	1	113	0xc29021b7	-72.06584930419922
4	k_rope	10	2	4	113	0xc2426462	-48.59803009033203
4	k_rope	10	3	3	113	0xc23dd651	-47.459293365478516
4	k_rope	11	0	4	113	0xc2bf286e	-95.57896423339844
4	k_rope	11	1	1	113	0xc2a7056f	-83.51061248779297
4	k_rope	11	2	3	113	0xc29dfcd1	-78.99378204345703
4	k_rope	11	3	7	113	0x428f65ba	71.69868469238281
4	k_rope	12	0	4	113	0xc2b74cc1	-91.64990997314453
4	k_rope	12	1	1	113	0xc29cce6f	-78.40319061279297
4	k_rope	12	2	3	113	0xc29a936e	-77.28794860839844
4	k_rope	12	3	7	113	0x428f3d39	71.61957550048828
4	k_rope	13	0	3	113	0xc2afae05	-87.83988189697266
4	k_rope	13	1	4	113	0xc2af121a	-87.53535461425781
4	k_rope	13	2	1	113	0xc2a4760a	-82.23054504394531
4	k_rope	13	3	7	113	0x4294db5f	74.42845916748047
4	k_rope	14	0	4	113	0xc2bf3951	-95.61194610595703
4	k_rope	14	1	1	113	0xc2b37f1c	-89.74826049804688
4	k_rope	14	2	3	113	0xc2a58dbe	-82.77684020996094
4	k_rope	14	3	0	113	0xc2929a7a	-73.30171203613281
4	k_rope	15	0	4	113	0xc2c08f7d	-96.2802505493164
4	k_rope	15	1	1	113	0xc2a07a4e	-80.23887634277344
4	k_rope	15	2	3	113	0xc29d112b	-78.53353118896484
4	k_rope	15	3	5	113	0x42934773	73.6395492553711
4	k_rope	16	0	3	113	0xc2a9ec43	-84.9614486694336
4	k_rope	16	1	1	113	0xc2a03a3d	-80.1137466430664
4	k_rope	16	2	5	113	0x4298e43b	76.44576263427734
4	k_rope	16	3	4	113	0xc291be59	-72.87177276611328
4	k_rope	17	0	4	113	0xc2a7e577	-83.94817352294922
4	k_rope	17	1	1	113	0xc29df9f1	-78.98816680908203
4	k_rope	17	2	3	113	0xc295c2e5	-74.88065338134766
4	k_rope	17	3	7	113	0x428bdec7	69.93511199951172
4	v_heads	0	0	2	51	0xbf279384	-0.6545946598052979
4	v_heads	0	1	3	68	0x3f1b69e2	0.6070843935012817
4	v_heads	0	2	7	37	0x3f0d31cf	0.551541268825531
4	v_heads	0	3	5	48	0x3f006cd5	0.5016606450080872
4	v_heads	1	0	5	48	0xbfa983c9	-1.3243342638015747
4	v_heads	1	1	6	40	0x3fa28268	1.2696046829223633
4	v_heads	1	2	1	113	0x3fa0f956	1.2576091289520264
4	v_heads	1	3	6	122	0x3f9b6672	1.2140638828277588
4	v_heads	2	0	3	12	0x3fdd80a6	1.7304885387420654
4	v_heads	2	1	4	93	0x3fbb0fd3	1.4614204168319702
4	v_heads	2	2	7	82	0xbfb7010b	-1.42971932888031
4	v_heads	2	3	4	29	0xbfad8cd3	-1.3558601140975952
4	v_heads	3	0	3	12	0x3fd74367	1.6817444562911987
4	v_heads	3	1	2	81	0x3fcd8ab8	1.6057958602905273
4	v_heads	3	2	6	36	0x3faf9113	1.3716148138046265
4	v_heads	3	3	6	25	0x3fa9066c	1.3205084800720215
4	v_heads	4	0	1	60	0xc0044a40	-2.0670318603515625
4	v_heads	4	1	7	23	0xbfcb2223	-1.5869792699813843
4	v_heads	4	2	6	25	0x3fc3045b	1.5235704183578491
4	v_heads	4	3	6	36	0x3fc2992b	1.5202993154525757
4	v_heads	5	0	4	113	0x3fd07812	1.628664255142212
4	v_heads	5	1	1	60	0xbfbe48d8	-1.486598014831543
4	v_heads	5	2	7	73	0xbfb5b77c	-1.4196619987487793
4	v_heads	5	3	6	25	0x3fa8656b	1.315595030784607
4	v_heads	6	0	1	43	0xbfb3ebb7	-1.4056309461593628
4	v_heads	6	1	2	117	0xbf9764dc	-1.1827654838562012
4	v_heads	6	2	3	7	0xbf94e88c	-1.163346767425537
4	v_heads	6	3	1	6	0x3f930acc	1.1487669944763184
4	v_heads	7	0	6	40	0x3fc76d5a	1.5580246448516846
4	v_heads	7	1	6	108	0x3fb29089	1.3950358629226685
4	v_heads	7	2	6	25	0x3fb0e9a5	1.3821302652359009
4	v_heads	7	3	4	82	0xbfa741f0	-1.3066997528076172
4	v_heads	8	0	3	12	0x3fe7f9f5	1.812315583229065
4	v_heads	8	1	6	36	0x3fe55de6	1.7919280529022217
4	v_heads	8	2	5	127	0x3fc06ad4	1.5032601356506348
4	v_heads	8	3	2	81	0x3fafccd3	1.3734382390975952
4	v_heads	9	0	6	36	0x400b2b4b	2.1745173931121826
4	v_heads	9	1	3	94	0x3fe66f90	1.8002796173095703
4	v_heads	9	2	7	82	0x3fdce904	1.7258610725402832
4	v_heads	9	3	3	7	0x3fb3bf45	1.404274582862854
4	v_heads	10	0	3	94	0x4000ccee	2.012507915496826
4	v_heads	10	1	1	25	0x3fb13586	1.3844459056854248
4	v_heads	10	2	1	43	0xbfac03d0	-1.3438663482666016
4	v_heads	10	3	6	21	0x3fa67612	1.300478219985962
4	v_heads	11	0	6	25	0x400fd421	2.2473223209381104
4	v_heads	11	1	6	40	0x400444bd	2.06669545173645
4	v_heads	11	2	3	12	0x3fc14050	1.509775161743164
4	v_heads	11	3	2	34	0xbfaf403e	-1.3691480159759521
4	v_heads	12	0	6	89	0x3fe71de9	1.8056002855300903
4	v_heads	12	1	6	36	0x3fcd8a99	1.6057921648025513
4	v_heads	12	2	3	12	0x3fcd375d	1.6032520532608032
4	v_heads	12	3	6	25	0x3fc1c91a	1.5139496326446533
4	v_heads	13	0	6	36	0x400acd26	2.168771266937256
4	v_heads	13	1	3	12	0x3fd559c1	1.6668015718460083
4	v_heads	13	2	2	81	0x3fd4a6e3	1.661342978477478
4	v_heads	13	3	6	25	0x3fc65734	1.5495362281799316
4	v_heads	14	0	1	60	0xc00f3f63	-2.238243818283081
4	v_heads	14	1	6	25	0x3ffea525	1.9894148111343384
4	v_heads	14	2	7	23	0xbfd24f3a	-1.643042802810669
4	v_heads	14	3	3	94	0x3fd18e5c	1.6371569633483887
4	v_heads	15	0	6	25	0x3fd6f9b7	1.6794956922531128
4	v_heads	15	1	7	73	0xbfb86510	-1.4405841827392578
4	v_heads	15	2	4	113	0x3fb174d0	1.3863773345947266
4	v_heads	15	3	1	60	0xbfafff6d	-1.374982476234436
4	v_heads	16	0	2	117	0xbfb1e026	-1.389652967453003
4	v_heads	16	1	1	43	0xbfabbc3a	-1.341681718826294
4	v_heads	16	2	7	1	0x3f8c41ac	1.0957541465759277
4	v_heads	16	3	3	12	0x3f8bc345	1.091896653175354
4	v_heads	17	0	6	25	0x3ff58a6c	1.9182868003845215
4	v_heads	17	1	6	40	0x3fe0d66c	1.7565436363220215
4	v_heads	17	2	6	36	0x3fa458fb	1.2839654684066772
4	v_heads	17	3	6	89	0x3f9d7e0a	1.2304089069366455
5	k_rope	0	0	5	127	0xc1903007	-18.02345085144043
5	k_rope	0	1	6	62	0x4170c238	15.047416687011719
5	k_rope	0	2	4	126	0x416702b4	14.438159942626953
5	k_rope	0	3	0	119	0x41505d5f	13.022795677185059
5	k_rope	1	0	4	119	0xc2d6a00b	-107.31258392333984
5	k_rope	1	1	7	119	0x42a758dd	83.6735610961914
5	k_rope	1	2	6	119	0xc298ecf8	-76.46282958984375
5	k_rope	1	3	0	119	0xc29089e4	-72.26931762695312
5	k_rope	2	0	4	119	0xc2c4b628	-98.35577392578125
5	k_rope	2	1	6	119	0xc2b19606	-88.79301452636719
5	k_rope	2	2	7	119	0x42a46641	82.19971466064453
5	k_rope	2	3	0	119	0xc287d8d9	-67.92353057861328
5	k_rope	3	0	4	119	0xc2c907c0	-100.51513671875
5	k_rope	3	1	7	119	0x42ae6526	87.19755554199219
5	k_rope	3	2	6	119	0xc2ab7995	-85.73746490478516
5	k_rope	3	3	0	119	0xc29c3c30	-78.1175537109375
5	k_rope	4	0	4	119	0xc2d3a686	-105.82524108886719
5	k_rope	4	1	6	119	0xc2acb041	-86.34424591064453
5	k_rope	4	2	7	119	0x429d3300	78.599609375
5	k_rope	4	3	1	48	0x429345f3	73.6366195678711
5	k_rope	5	0	4	119	0xc2c78b0f	-99.77159881591797
5	k_rope	5	1	6	119	0xc2b2206b	-89.06331634521484
5	k_rope	5	2	7	119	0x42a3a562	81.82301330566406
5	k_rope	5	3	0	119	0xc287b64c	-67.85604858398438
5	k_rope	6	0	4	119	0xc2c02db1	-96.08924102783203
5	k_rope	6	1	6	119	0xc2bbf1a0	-93.971923828125
5	k_rope	6	2	0	119	0xc2aac57b	-85.38570404052734
5	k_rope	6	3	7	119	0x42a4be3a	82.37153625488281
5	k_rope	7	0	4	119	0xc2cee205	-103.44144439697266
5	k_rope	7	1	6	119	0xc2aac246	-85.37944030761719
5	k_rope	7	2	7	119	0x42a5e8de	82.95481872558594
5	k_rope	7	3	1	48	0x428bcc5d	69.8991470336914
5	k_rope	8	0	4	119	0xc2bbd57d	-93.9169692993164
5	k_rope	8	1	7	119	0x42b6bdf1	91.37097930908203
5	k_rope	8	2	6	119	0xc2b52563	-90.5730209350586
5	k_rope	8	3	0	119	0xc2a3c523	-81.8850326538086
5	k_rope	9	0	6	119	0xc2a7b93f	-83.86180877685547
5	k_rope	9	1	4	119	0xc293322a	-73.59797668457031
5	k_rope	9	2	6	48	0x428f32d3	71.5992660522461
5	k_rope	9	3	3	119	0x4272666f	60.600032806396484
5	k_rope	10	0	6	119	0xc2df191e	-111.54905700683594
5	k_rope	10	1	4	119	0xc2b063d4	-88.19497680664062
5	k_rope	10	2	0	119	0xc2a24085	-81.12601470947266
5	k_rope	10	3	6	48	0x42a082b4	80.25527954101562
5	k_rope	11	0	4	119	0xc2d9d2b2	-108.91151428222656
5	k_rope	11	1	7	119	0x42c2e4a7	97.44658660888672
5	k_rope	11	2	6	119	0xc2b98c44	-92.77395629882812
5	k_rope	11	3	0	119	0xc29dc720	-78.888916015625
5	k_rope	12	0	4	119	0xc2c972eb	-100.72444915771484
5	k_rope	12	1	7	119	0x42c65876	99.17277526855469
5	k_rope	12	2	6	119	0xc2c43ada	-98.11494445800781
5	k_rope	12	3	0	119	0xc29cb647	-78.35601043701172
5	k_rope	13	0	4	119	0xc2be80fb	-95.25191497802734
5	k_rope	13	1	6	119	0xc2bcb12a	-94.34602355957031
5	k_rope	13	2	7	119	0x42b78711	91.76380157470703
5	k_rope	13	3	0	119	0xc29a0ecb	-77.02889251708984
5	k_rope	14	0	4	119	0xc2d0b550	-104.3541259765625
5	k_rope	14	1	6	119	0xc2c04458	-96.13348388671875
5	k_rope	14	2	1	48	0x42a94f08	84.65435791015625
5	k_rope	14	3	7	119	0x42a805be	84.01121520996094
5	k_rope	15	0	4	119	0xc2c4d22b	-98.41048431396484
5	k_rope	15	1	6	119	0xc2bfd232	-95.91053771972656
5	k_rope	15	2	7	119	0x42ad8b62	86.77223205566406
5	k_rope	15	3	1	48	0x428e9a94	71.30191040039062
5	k_rope	16	0	6	119	0xc2cac314	-101.38101196289062
5	k_rope	16	1	4	119	0xc2bf17e9	-95.54669952392578
5	k_rope	16	2	7	119	0x42bb7b33	93.7406234741211
5	k_rope	16	3	0	119	0xc2b672d2	-91.22425842285156
5	k_rope	17	0	4	119	0xc2c7d75b	-99.92061614990234
5	k_rope	17	1	7	119	0x42bd3e6e	94.62193298339844
5	k_rope	17	2	6	119	0xc2ac1c64	-86.05545043945312
5	k_rope	17	3	1	48	0x429ebba7	79.36650848388672
5	v_heads	0	0	7	125	0xbf7dedc7	-0.9919094443321228
5	v_heads	0	1	4	125	0xbf564337	-0.8369631171226501
5	v_heads	0	2	0	29	0xbf3e302b	-0.7429224848747253
5	v_heads	0	3	5	117	0xbee43247	-0.445696085691452
5	v_heads	1	0	4	34	0xc01b667e	-2.428130626678467
5	v_heads	1	1	5	117	0x4018f8f9	2.3901960849761963
5	v_heads	1	2	3	4	0x4018468c	2.379305839538574
5	v_heads	1	3	7	125	0x400caeb5	2.1981632709503174
5	v_heads	2	0	4	49	0x400b2099	2.1738646030426025
5	v_heads	2	1	1	29	0x4008f9a4	2.1402368545532227
5	v_heads	2	2	5	117	0x40082a49	2.1275808811187744
5	v_heads	2	3	4	34	0xbff092b9	-1.879477620124817
5	v_heads	3	0	5	117	0x40250906	2.5786757469177246
5	v_heads	3	1	4	49	0x401f33d6	2.4875388145446777
5	v_heads	3	2	2	9	0xc01ad0cc	-2.4189939498901367
5	v_heads	3	3	4	35	0x400c911a	2.1963562965393066
5	v_heads	4	0	2	9	0xc014074e	-2.31294584274292
5	v_heads	4	1	1	29	0x3ff0f633	1.882513403892517
5	v_heads	4	2	5	117	0x3ff0aabb	1.880210280418396
5	v_heads	4	3	0	95	0xbfde5a6f	-1.7371348142623901
5	v_heads	5	0	7	125	0x401b9cda	2.431448459625244
5	v_heads	5	1	4	125	0x400243aa	2.0353798866271973
5	v_heads	5	2	5	117	0x3fe57507	1.7926338911056519
5	v_heads	5	3	6	24	0x3fdc81b5	1.7227083444595337
5	v_heads	6	0	4	125	0x3fc43c6c	1.5330939292907715
5	v_heads	6	1	5	117	0x3fbe1dfd	1.4852901697158813
5	v_heads	6	2	5	93	0xbfabfa39	-1.3435736894607544
5	v_heads	6	3	2	27	0xbf9b7d48	-1.2147607803344727
5	v_heads	7	0	7	101	0xc0119051	-2.2744333744049072
5	v_heads	7	1	5	117	0x4009a353	2.1505935192108154
5	v_heads	7	2	2	127	0xbff153f0	-1.8853740692138672
5	v_heads	7	3	1	29	0x3ff05471	1.8775769472122192
5	v_heads	8	0	5	117	0x40131c37	2.2985970973968506
5	v_heads	8	1	4	35	0x400d525f	2.2081525325775146
5	v_heads	8	2	2	9	0xbffaaaa6	-1.9583327770233154
5	v_heads	8	3	4	78	0x3fedc051	1.8574315309524536
5	v_heads	9	0	1	29	0x401faae0	2.4948043823242188
5	v_heads	9	1	6	1	0xbfcf0061	-1.6171990633010864
5	v_heads	9	2	5	117	0xbfadc20b	-1.357484221458435
5	v_heads	9	3	5	18	0x3f9e3f08	1.2362985610961914
5	v_heads	10	0	5	117	0x4019b8d7	2.401906728744507
5	v_heads	10	1	7	49	0xbfdb5fb9	-1.713858723640442
5	v_heads	10	2	4	125	0x3fdac8ea	1.7092564105987549
5	v_heads	10	3	4	46	0x3fa936de	1.3219869136810303
5	v_heads	11	0	3	4	0x401de7c6	2.467271327972412
5	v_heads	11	1	5	117	0x401650ba	2.348677158355713
5	v_heads	11	2	7	125	0x3ff96866	1.9484984874725342
5	v_heads	11	3	4	34	0xbff9382a	-1.9470264911651611
5	v_heads	12	0	4	49	0x4020e8c4	2.514206886291504
5	v_heads	12	1	5	117	0x401d5916	2.4585623741149902
5	v_heads	12	2	1	29	0x400f04d8	2.234670639038086
5	v_heads	12	3	4	16	0x4006b911	2.1050455570220947
5	v_heads	13	0	5	117	0x402ee78b	2.732882261276245
5	v_heads	13	1	4	92	0xc02bc1d0	-2.683704376220703
5	v_heads	13	2	4	49	0x4028fd7a	2.6404709815979004
5	v_heads	13	3	2	9	0xc01fa69e	-2.494544506072998
5	v_heads	14	0	2	9	0xc0156caa	-2.3347573280334473
5	v_heads	14	1	5	117	0x3ff8e23d	1.9444042444229126
5	v_heads	14	2	7	31	0xbfd4233b	-1.6573251485824585
5	v_heads	14	3	1	29	0x3fd3b2d6	1.6538951396942139
5	v_heads	15	0	7	125	0x401084f0	2.2581138610839844
5	v_heads	15	1	4	125	0x40013823	2.0190513134002686
5	v_heads	15	2	4	29	0x3ff563c0	1.9171066284179688
5	v_heads	15	3	5	117	0x3fd359f8	1.6511831283569336
5	v_heads	16	0	4	125	0x3fd254a7	1.643208384513855
5	v_heads	16	1	4	92	0xbfcc8f0a	-1.5981152057647705
5	v_heads	16	2	5	117	0x3fb54ad6	1.4163463115692139
5	v_heads	16	3	2	94	0xbfa7accc	-1.3099608421325684
